,VENUE,H_TEAM,LAT,LNG,LOCATION,MANUAL_ENTRY_x,CAPACITY,MANUAL_ENTRY_y
345,SC BORIS TRAJKOVSKI,MZT SKOPJE AERODROM,42.009527,21.4040192,"Karposhi, Shkupi, Komuna e Karposhit, Qyteti i Shkupit, North Macedonia",False,10000,False
346,SC MORACIA,KK BUDUCNOST,42.43821694549407,19.25401370439345,"Ivana Milutinovića, Podgorica, Črna gora", Ivana Milutinovića,6000,True
347,SC MORACIA,KK BUDUCNOST ,42.43821694549407,19.25401370439345,"Ivana Milutinovića, Podgorica, Črna gora", Podgorica,6000,True
348,SD SUTINSKA VRELA,CEDEVITA ZAGREB,45.8178834,15.8330748,"Zagreb, Grad Zagreb, Croatia",False,1300,True
349,SHLOMO GROUP ARENA,HAPOEL TEL AVIV,32.1092396,34.8107547,"Tel Aviv-Yafo, Tel Aviv District, Israel",False,3504,False
350,SIAULIAI ARENA,SIAULIAI,55.92119913508901,23.2819408062439,"Šiauliu Arena, J. Jablonskio g. 16, 78162 Šiauliai, Litva",True,5700,True
351,SIBUR ARENA,ZENIT ST PETERSBURG,59.97148973089392,30.22661671833285,"Futbol'naya Alleya, 8, St Petersburg, Rusija, 197110",True,7120,False
352,SIEMENS ARENA,LIETUVOS RYTAS,54.716656925399086,25.27972832025089,"Ozo g. 14, 08200 Vilnius, Litva",True,10000,False
353,SIEMENS ARENA,LIETUVOS RYTAS VILNIUS,54.716656925399086,25.27972832025089,"Ozo g. 14, 08200 Vilnius, Litva",True,10000,False
354,SIEMENS ARENA,LIETUVOUS RYTAS VILNIUS,54.716656925399086,25.27972832025089,"Ozo g. 14, 08200 Vilnius, Litva",True,10000,False
355,SIEMENS ARENA,RYTAS VILNIUS,54.716656925399086,25.27972832025089,"Ozo g. 14, 08200 Vilnius, Litva",True,10000,False
356,SINAN ERDEM DOME,BESIKTAS SOMPO JAPAN ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False,16000,False
357,SINAN ERDEM DOME,GALATASARAY ODEABANK ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False,16000,False
358,SINAN ERDEM DOME.,GALATASARAY DOGA SIGORTA ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False,16000,False
359,SINAN ERDEM DOME.,GALATASARAY ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False,16000,False
360,SLEUYTER ARENA,OOSTENDE,51.2172699,2.8886811,"Oostende, West-Vlaanderen, Vlaams Gewest, Belgium",False,5000,True
361,SLEUYTER ARENA,TELENET OOSTENDE,51.2172699,2.8886811,"Oostende, West-Vlaanderen, Vlaams Gewest, Belgium",False,5000,True
362,SLEUYTER ARENA,TELENET OSTEND,51.2172699,2.8886811,"Oostende, West-Vlaanderen, Vlaams Gewest, Belgium",False,5000,True
363,SPARTAK ARENA,SPARTAK SAINT PETERSBURG,59.95051685026668,30.29176798503744,"Prospekt Dobrolyubova, 18, St Petersburg, Rusija, 197198", 18,1200,False
364,SPIROU DOME,SPIROU BASKET,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False,6300,False
365,"SPORT CENTAR VISNJIC ""KRESIMIR COSIC""",KK ZADAR,44.11921549918835,15.245047863149706,Splitska ul. 3, 23000,8500,False
366,SPORT HALL LAKTASI,IGOKEA ALEKSANDROVAC,44.9076535,17.3083533,"Laktaši, Republika Srpska, Bosnia and Herzegovina",False,3050,False
367,"SPORTHALL ""LEON STUKELJ""",KRKA NOVO MESTO,45.79686933916283,15.159226017303313,"Šegova ulica 112, 8000 Novo mesto", 8000 Novo mesto,2500,True
368,SPORTICA,BCM GRAVELINES,40.2567239,-74.3674928,"Manalapan Township, Monmouth County, New Jersey, United States",False,3500,True
369,SPORTICA,BCM GRAVELINES DUNKERQUE,40.2567239,-74.3674928,"Manalapan Township, Monmouth County, New Jersey, United States",False,3500,True
370,SPORTOVNI CENTRUM NYMBURK,CEZ BASKETBALL NYMBURK,50.1784269,15.0589782,"Nymburk, Nymburk, Středočeský kraj, Czechia",False,1000,False
371,SPORTOVNI HALA SC NYMBURK,CEZ BASKETBALL NYMBURK,50.1784269,15.0589782,"Nymburk, Nymburk, Středočeský kraj, Czechia",False,1000,False
372,SPORTS COMPLEX AZOVMASH,BC AZOVMASH,47.1415571,37.5645605,"Kalmiuskyi district, Mariupol', Mariupol's'ka city council, Donets'ka oblast, Ukraine",False,3000,True
373,SPORTS COMPLEX AZOVMASH,BC AZOVMASH MARIUPOL,47.1415571,37.5645605,"Kalmiuskyi district, Mariupol', Mariupol's'ka city council, Donets'ka oblast, Ukraine",False,3000,True
374,SPORTS COMPLEX AZOVMASH,BC DONETSK,47.1415571,37.5645605,"Kalmiuskyi district, Mariupol', Mariupol's'ka city council, Donets'ka oblast, Ukraine",False,3000,True
375,SPORTS COMPLEX KRYLATSKOE,MBC DYNAMO MOSCOW,55.7639899,37.4048954,"Krylatskoye District, Moscow, Krylatskoye, Moscow, Moscow, Russia",False,6000,False
376,SPORTS HALL DRUZHBA,BC DONETSK,48.00312703063377,37.84491018496906,Illicha Ave, 93А,4130,False
377,SPORTSKA DVORANA TOPOLICA,MORNAR BAR,42.1031027,19.0942398,"Bar, Bar Municipality, Montenegro",False,2625,False
378,STADE LOUIS II,AS MONACO,43.72758169999999,7.4156038,"Monaco, Monaco",False,16360,False
379,STARK ARENA,DARUSSAFAKA TEKFEN ISTANBUL,44.81424500065107,20.42132159034404,Bulevar Arsenija Čarnojevica 58, Beograd 11070,19394,False
380,STARK ARENA,PARTIZAN NIS BELGRADE,44.81424500065107,20.42132159034404,Bulevar Arsenija Čarnojevica 58, Beograd 11070,19394,False
381,SVYTURIO ARENA,NEPTUNAS KLAIPEDA,55.6874,21.1518,"Klaipėda, Klaipėdos apskritis, Lithuania",False,6200,False
382,Shlomo Group Arena,HAPOEL TEL AVIV,32.1092396,34.8107547,"Tel Aviv-Yafo, Tel Aviv District, Israel",False,3504,False
383,Shlomo Group Arena,HAPOEL VEGAN FRIENDLY TEL AVIV,32.1092396,34.8107547,"Tel Aviv-Yafo, Tel Aviv District, Israel",False,3504,False
384,TELEKOM DOME,BASKETS BONN,50.7050756,7.060493699999999,"Hardtberg, Bonn, Bonn, Köln, Nordrhein-Westfalen, Germany",False,6000,True
385,TELEKOM DOME,TELEKOM BASKETS BONN,50.7050756,7.060493699999999,"Hardtberg, Bonn, Bonn, Köln, Nordrhein-Westfalen, Germany",False,6000,True
386,TIPSPORT ARENA,CEZ BASKETBALL NYMBURK,50.0755381,14.4378005,"Prague, Hlavní město Praha, Prague, Czechia",True,13150,False
387,TIPSPORT ARENA,TUROW ZGORZELEC,50.75281971285732,15.049978984399177,"Jeronýmova 570/22, 460 07 Liberec, Češka",True,13150,False
388,TIPSPORT ARENA PRAGUE,CEZ BASKETBALL NYMBURK,50.0755381,14.4378005,"Prague, Hlavní město Praha, Prague, Czechia",False,13150,False
389,TISZALIGETI,SZOLNOKI OLAJ,47.1667549,20.192152,"Tiszaliget, Szolnok, Hungary",False,2200,False
390,TISZALIGETI SPORTS HALL,SZOLNOKI OLAJ,47.1692329,20.1974655,"Szolnok, Hungary",False,2200,False
391,TIVOLI ARENA,UNION OLIMPIJA LJUBLJANA,46.05994865525464,14.494912319231275,Celovška cesta 25, 1000 Ljubljana,7000,False
392,TOFAS SPOR SALONU,CEDEVITA OLIMPIJA LJUBLJANA,40.2273412,28.9717787,"Fethiye, Nilüfer, Bursa, Türkiye",False,7500,False
393,TOFAS SPOR SALONU,FRUTTI EXTRA BURSASPOR,40.2273412,28.9717787,"Fethiye, Nilüfer, Bursa, Türkiye",False,7500,False
394,TOFAS SPOR SALONU,NANTERRE 92,40.2273412,28.9717787,"Fethiye, Nilüfer, Bursa, Türkiye",False,7500,False
395,TOFAS SPOR SALONU,TOFAS BURSA,40.2273412,28.9717787,"Fethiye, Nilüfer, Bursa, Türkiye",False,7500,False
396,TOPOLICA SPORTS HALL,MORNAR BAR,42.1031027,19.0942398,"Bar, Bar Municipality, Montenegro",False,2625,False
397,TRADE UNION SPORT PALACE,NIZHNY NOVGOROD,56.2921314,43.9791607,"Nizhnij Novgorod, Sovetskiy, Nizhny Novgorod Urban Okrug, Nizhegorodskaya oblast', Russia",False,5500,False
398,The Copperbox Arena,LONDON LIONS,51.54437859999999,-0.0194024,"Greater London, England, United Kingdom",False,6000,False
399,"UNIVERSAL SPORT HALL ""OLYMP""",KRASNYE KRYLIA,55.7951,37.5404,"Severnyy administrativnyy okrug, Moskva, Khoroshevskiy, Moskva, Moskva, Russia",False,3500,True
400,UNIVERSIADA,LUKOIL ACADEMIC SOFIA,42.6807456,23.3558025,"g.k. Yavorov, Sofia, Sofia City Province, Bulgaria",False,4000,False
401,UNIVERSIADA HALL,LUKOIL ACADEMIC SOFIA,42.6807456,23.3558025,"g.k. Yavorov, Sofia, Sofia City Province, Bulgaria",False,4000,True
402,UNIVERSIADA HALL,PBC LUKOIL ACADEMIC,42.6807456,23.3558025,"g.k. Yavorov, Sofia, Sofia City Province, Bulgaria",False,4000,True
403,USH CSKA,ZENIT ST PETERSBURG,55.7951,37.5404,"Severnyy administrativnyy okrug, Moskva, Khoroshevskiy, Moskva, Moskva, Russia",False,13000,False
404,VENTSPILS NAFTA HALL,BK VENTSPILS,57.4088355,21.620621,"Ventspils, Latvia",False,3085,False
405,VENTSPILS OLYMPIC CENTER,BK VENTSPILS,57.38706147587352,21.57138090757095,"Sporta iela 7/9, Ventspils, LV-3601, Latvija",True,3000,True
406,VESZPREM ARENA,ALBA FEHERVAR,47.1028087,17.9093019,"Veszprém, Hungary",False,5096,False
407,VIRTUS SEGAFREDO ARENA,VIRTUS SEGAFREDO BOLOGNA,44.510202425502314,11.366470933729689,"Via Alfredo Calzoni, 40128 Bologna BO, Italija", 40128 Bologna BO,9980,False
408,VOLGOGRAD TRADE UNION SPORTS PALACE,KRASNY OKTYABR VOLGOGRAD,48.708048,44.5133034,"Volgograd, Gorod Volgograd, Volgograd Oblast, Russia",False,3700,False
409,VOLKSBANK-ARENA GMUNDEN,SWANS GMUNDEN,47.91839,13.79933,"Gmunden, Gmunden District, Upper Austria, Austria",False,2200,True
410,VOLKSWAGEN ARENA ,DARUSSAFAKA ISTANBUL,41.108926750450294,29.00770320509293,"Huzur Mh., Maslak Ayazağa Cd. 4/A, 34396 Sarıyer/İstanbul, Turčija",True,5240,True
411,VOLKSWAGEN ARENA ,DARUSSAFAKA TEKFEN ISTANBUL,41.108926750450294,29.00770320509293,"Huzur Mh., Maslak Ayazağa Cd. 4/A, 34396 Sarıyer/İstanbul, Turčija",True,5240,True
412,VOLKSWAGEN HALLE,BG GOETTINGEN,52.25730000000001,10.519114,"Westliches Ringgebiet, Braunschweig, Kreisfreie Stadt Braunschweig, Niedersachsen, Germany",False,6600,False
413,"YUBILEYNI ""SPORT"" PALACE",SPARTAK ST. PETERSBURG,59.9502805,30.2916124,"Sankt-Peterburg, Petrogradskiy, Sankt-Peterburg, Russia",False,7044,False
414,YUBILEYNI ARENA,ZENIT ST PETERSBURG,59.9502805,30.2916124,"Sankt-Peterburg, Petrogradskiy, Sankt-Peterburg, Russia",False,7044,False
415,YUBILEYNY SPORTS PALACE,ZENIT ST PETERSBURG,59.9502805,30.2916124,"Sankt-Peterburg, Petrogradskiy, Sankt-Peterburg, Russia",False,7044,False
416,ZALGIRIO ARENA,PROMETEY SLOBOZHANSKE,54.89082599458186,23.91467325632035,"Karaliaus Mindaugo pr. 50, 44334 Kaunas, Litva",True,15415,True
417,ZALGIRIS ARENA,BUDIVELNIK KIEV,54.89082599458186,23.91467325632035,"Karaliaus Mindaugo pr. 50, 44334 Kaunas, Litva",True,15415,True
418,ZENITH,ORLEANS LOIRET BASKET,47.870340490421995,1.9129130069684512,"1 Rue du Président Robert Schuman, 45100 Orléans, Francija",True,7000,False
